,F,I,tfidf,H,H-tilde,H-tilde_std,N
MINOS1,0.00013779638803153215,0.13562543482806255,1.3701991201611174,8.19600273082811,8.331628165656172,0.04217909098677213,712
NBL1,1.7418082756794795e-06,-0.020306098611355683,4.372256843078077,3.169925001442312,3.1496189028309565,0.06751402289344792,9
TMCO4,8.321972872690847e-06,0.2004705078949991,3.4383305630841368,5.12963946395411,5.330109971849109,0.06540400055429905,43
OTUD3,2.322411034239306e-06,-0.02622957395856851,4.084574770626295,3.584962500721156,3.5587329267625876,0.06580370198233305,12
PLA2G2D,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
Z98257.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
UBXN10-AS1,1.7418082756794795e-06,-0.016612197222708236,4.372256843078077,3.169925001442312,3.153312804219604,0.0638172823373908,9
UBXN10,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
VWA5B1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CAMK2N1,3.0965480456524077e-06,0.21473345859333381,4.491913246627472,3.75,3.964733458593334,0.06436140044951807,16
MUL1,9.289644136957223e-06,-0.10454440019102762,2.698280409506405,5.584962500721156,5.4804181005301285,0.06738944096112959,48
CDA,8.670334527826742e-05,0.7854180497832735,3.5266248370199387,7.209595933596124,7.995013983379398,0.05156406775627609,448
PINK1,1.7418082756794793e-05,0.008036255483402144,2.4167025174909527,6.283465457416748,6.29150171290015,0.06493286917881701,90
PINK1-AS,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
DDOST,6.425337194728746e-05,0.1809756865813359,1.8200088027747177,7.558179143656024,7.73915483023736,0.05334990597923604,332
KIF17,9.676712642663775e-07,0.3912000000000311,6.478983824118006,1.9219280948873623,2.3131280948873933,0.05867333295350506,5
HP1BP3,0.00011147572964348669,-0.026711811876575453,1.211999170865424,8.217156437367315,8.19044462549074,0.0456567297948408,576
EIF4G3,3.328789149076339e-05,0.2065453953521077,2.3366190979557575,6.857808722662462,7.0643541180145695,0.05756602043183879,172
ECE1,2.361117884809961e-05,-0.04025395372515561,2.10213111613384,6.705247378511027,6.664993424785871,0.06304514124853103,122
AL031005.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AL031728.1,5.806027585598265e-07,-0.005333333333334966,5.470869131746186,1.584962500721156,1.579629167387821,0.0593894865372829,3
NBPF3,9.676712642663775e-07,-0.009199999999968789,4.960043507980195,2.321928094887362,2.3127280948873934,0.05996132086498145,5
USP48,4.9157700224731975e-05,0.09426629020948596,1.834992611086441,7.387235253817408,7.481501544026894,0.055848894336123056,254
LDLRAD2,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
HSPG2,2.7094795399458568e-06,0.45029518676155655,5.309291460602086,3.3248629576173565,3.775158144378913,0.06544311232961715,14
LINC01635,1.161205517119653e-06,-0.011999999999984468,4.7777219511862405,2.584962500721156,2.5729625007211716,0.06209669878424514,6
CDC42,0.00036248965559418497,0.21267670494623125,1.2792886384222322,8.553104320140157,8.765781025086389,0.02678295261115415,1873
AL031281.2,5.806027585598265e-07,0.6619999999999983,8.814501359781525,0.9182958340544894,1.5802958340544877,0.055581771592713464,3
WNT4,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ZBTB40,1.161205517119653e-05,0.11085626342026611,2.942478687013782,5.660975803905794,5.77183206732606,0.06751814762622016,60
C1QA,1.1224986665489978e-05,2.464935617656121,16.283185519024585,3.261142591636665,5.726078209292786,0.06579180579426284,58
C1QC,2.322411034239306e-06,3.559232926762582,78.83377704497155,0.0,3.559232926762582,0.06364394089791882,12
C1QB,2.5159452870925815e-06,3.0528456090391467,38.19617255905328,0.6193821946787641,3.672227803717911,0.06688769212762767,13
EPHB2,2.7094795399458568e-06,-0.03139355535741828,3.9304240907990375,3.807354922057604,3.775961366700186,0.06639588550364389,14
KDM1A,2.5546521376632364e-05,0.04003832471611357,2.1518261542005144,6.718488437474712,6.758526762190826,0.06453449560172582,132
LUZP1,1.761161700964807e-05,0.18765625187582735,2.785849807785426,6.11757733245884,6.305233584334667,0.0658407959850348,91
LINC01355,9.676712642663775e-07,-0.008799999999968833,4.960043507980195,2.321928094887362,2.3131280948873933,0.058673332953535336,5
AL109936.6,5.806027585598265e-07,-0.004000000000001558,5.470869131746186,1.584962500721156,1.5809625007211545,0.05148462553731383,3
HNRNPR,0.0001153464147005522,0.1349530364826066,1.4407726704566057,8.078588818574483,8.21354185505709,0.04368457671502901,596
ZNF436,1.7418082756794795e-06,-0.01955555555556021,4.372256843078077,3.169925001442312,3.150369445886752,0.06295442208018488,9
ZNF436-AS1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AL109936.2,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
TCEA3,7.547835861277744e-06,0.35881150427333086,3.944654013588285,4.836433629007712,5.195245133281043,0.06517841904869977,39
ASAP3,3.8706850570655096e-07,6.661338147750939e-16,5.8763342398543505,1.0,1.0000000000000007,0.0,2
E2F2,2.7094795399458568e-06,0.10989215892829574,4.312572990872202,3.6644977792004614,3.774389938128757,0.06670933898054877,14
AL021154.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ID3,3.2707288732203555e-05,0.8633043281899919,3.7615227231383495,6.180659521950627,7.043963850140619,0.05948849568153323,169
MDS2,3.6771508042122342e-06,0.31449150669167203,4.508810079082236,3.8924071185928764,4.206898625284548,0.0656409218240229,19
RPL11,0.004120344243246235,0.1540069578456631,2.920415210432392,8.879657160473133,9.033664118318796,0.007094372784487569,21290
ELOA,1.935342528532755e-05,0.005912813504466818,2.3380281468338833,6.41630731475309,6.422220128257557,0.06637410096697888,100
ELOA-AS1,3.2900822985056833e-06,0.08182237941126536,4.034198491810422,3.9698157824268097,4.051638161838075,0.06482744085554323,17
PITHD1,4.9157700224731975e-05,-0.10730331236634782,1.5043923487552715,7.587604753776389,7.480301441410041,0.058862815910256786,254
LYPLA2,3.754564505353544e-05,0.018442421249965868,1.8698580211643416,7.182286295750767,7.200728717000733,0.05890642203504135,194
GALE,7.547835861277744e-06,0.014735067944950053,3.1184858595414267,5.1828381162981465,5.1975731842430966,0.06745270241384478,39
HMGCL,1.703101425108824e-05,0.07150965328658643,2.5436297126406995,6.1922750844972185,6.263784737783805,0.06608479015083908,88
FUCA1,1.9159891032474272e-05,0.08388238245411284,2.4771316026879293,6.323652958397888,6.407535340852001,0.06482024767873296,99
CNR2,5.806027585598265e-06,0.06431929791413804,3.4685109752561702,4.773557262275185,4.837876560189323,0.06916276498506567,30
PNRC2,7.044646803859228e-05,0.05558400705701416,1.5500127960756056,7.765432251504488,7.821016258561502,0.050982130271748485,364
SRSF10,0.00010373435952935566,-0.013673886401827318,1.2085614217427674,8.153405755940783,8.139731869538956,0.047245081548226736,536
MYOM3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
IFNLR1,2.5159452870925815e-06,-0.02626998269257852,4.00453206295276,3.700439718141092,3.6741697354485137,0.06345985936099534,13
STPG1,2.322411034239306e-06,-0.024896240625244204,4.084574770626295,3.584962500721156,3.560066260095912,0.06462254038025432,12
NIPAL3,1.9159891032474272e-05,0.16728863069210664,2.658372769240048,6.242844877589807,6.4101335082819135,0.06492656488740225,99
RCAN3,6.831759125720624e-05,0.3573346452763637,2.0726456959936277,7.4368636269319115,7.794198272208275,0.05457403174624356,353
AL445686.2,6.193096091304815e-06,0.11301748085670837,3.533446168747941,4.8125,4.925517480856708,0.0694010348005119,32
SRRM1,0.00017979332090069293,0.047113682361153764,1.047978430031257,8.438732080775813,8.485845763136966,0.03727498950750479,929
CLIC4,1.1999123676903081e-05,0.2055923822713801,3.121744952185343,5.607264455478376,5.812856837749756,0.0646868301746546,62
RUNX3,7.89619751641364e-05,0.24608136141104175,1.8073224306423414,7.673347855867308,7.91942921727835,0.050509692216302346,408
AL445471.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AL031432.1,7.741370114131019e-07,-0.007499999999998286,5.183187059294405,2.0,1.9925000000000017,0.060776228905690934,4
SYF2,0.00014457008688139678,0.017285788620378995,1.1794815900677833,8.345527022695585,8.362812811315964,0.04142504730082232,747
AL031432.5,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
RSRP1,0.00027423803629309136,0.025030841861086728,0.8810027457419988,8.649038223708956,8.674069065570043,0.031398101153030454,1417
AL031432.3,5.806027585598265e-07,-0.005333333333334744,5.470869131746186,1.584962500721156,1.5796291673878213,0.059389486537275424,3
RHD,1.3547397699729284e-06,-0.013428571428555358,4.6235712713589825,2.807354922057604,2.793926350629049,0.060468240946867695,7
TMEM50A,0.00010954038711495393,0.05612159704552333,1.3030725649028887,8.119201529943007,8.17532312698853,0.045865034071396416,566
RHCE,7.741370114131019e-07,1.1807218755408686,11.752668479708701,0.8112781244591329,1.9920000000000015,0.06273754856541432,4
MACO1,1.8192219768207896e-05,0.10723643128690519,2.570259373244987,6.240655075035861,6.3478915063227666,0.06427378771626285,94
LDLRAP1,2.961074068655115e-05,0.4128026500025497,2.6737461071609414,6.5211446863913825,6.933947336393932,0.06256367959790912,153
AL606491.1,1.161205517119653e-06,-0.016333333333317324,4.7777219511862405,2.584962500721156,2.5686291673878388,0.07195600507647823,6
MAN1C1,1.3353863446876009e-05,0.11878463581435472,2.7810478914857035,5.8367144929786985,5.955499128793053,0.06656925480580259,69
AL031280.1,8.902575631250672e-06,0.025738449050051848,3.004207907375668,5.393127173448318,5.41886562249837,0.06760579017620025,46
SELENON,1.2966794941169458e-05,0.028095340252731305,2.700437807674524,5.886984712845832,5.915080053098563,0.06621562403848819,67
AL020996.1,1.161205517119653e-06,-0.013999999999984247,4.7777219511862405,2.584962500721156,2.570962500721172,0.0668630441018632,6
MTFR1L,1.97404937910341e-05,0.041400994265542224,2.3847887097705605,6.410122523322833,6.451523517588376,0.06341745636833851,102
AUNIP,3.8706850570655096e-07,-0.003999999999999226,5.8763342398543505,1.0,0.9960000000000008,0.06311893535223174,2
AL033528.2,5.806027585598265e-07,-0.007333333333334746,5.470869131746186,1.584962500721156,1.5776291673878213,0.06953496322830036,3
PAQR7,6.386630344158091e-06,0.04540405530075464,3.3377841653439333,4.923181998146332,4.968586053447087,0.06407382123704397,33
STMN1,3.4642631260736315e-05,1.608625004607842,4.894430083094177,5.497356973394587,7.105981978002429,0.060699590431465354,179
PAFAH2,9.87024689551705e-06,0.25462509684953893,3.3307522451338936,5.304682449772211,5.55930754662175,0.0646551676651977,51
PDIK1L,2.7094795399458568e-06,-0.03278711071487139,3.9304240907990375,3.807354922057604,3.774567811342733,0.06831635681554447,14
FAM110D,3.8706850570655096e-07,-0.0029999999999992255,5.8763342398543505,1.0,0.9970000000000008,0.05469003565549385,2
ZNF593,2.3804713100952885e-05,0.16563704270730462,2.4529946782263017,6.5074756841658505,6.673112726873155,0.06484186612486904,123
CNKSR1,7.741370114131019e-07,-0.00899999999999812,5.183187059294405,2.0,1.9910000000000019,0.06647555941845726,4
CEP85,7.160767355571193e-06,0.2049620068117619,3.588705754741846,4.918780730435343,5.123742737247105,0.06728133801720095,37
SH3BGRL3,0.0011629473253953323,0.3955290423033109,2.4976469113788444,8.573349742698548,8.96887878500186,0.01387376950110185,6009
UBXN11,5.612493332744989e-05,0.2557491970829844,2.0184875315452886,7.356859769561824,7.6126089666448085,0.05768901469397684,290
CD52,0.0009961207994358089,0.29221084608276193,1.9826966472737084,8.661126127891853,8.953336973974615,0.015172856841142494,5147
CRYBG2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ZNF683,1.5482740228262038e-06,0.23575000000000168,5.284081452981694,2.75,2.9857500000000017,0.06007859435884598,8
LIN28A,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
DHDDS,1.3934466205435836e-05,0.033010081287716986,2.6530273667283604,5.9754805569978675,6.0084906382855845,0.06630443002933468,72
HMGN2,0.0002479173779050459,0.25034010167575005,1.3193972836367156,8.38246433588212,8.63280443755787,0.031983421621939005,1281
RPS6KA1,6.909172826861935e-05,0.11548359515212336,1.619653214395053,7.68978996448655,7.805273559638674,0.052527422368356835,357
AL512408.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ARID1A,0.00012289425056182993,0.18319316425811927,1.503222745851057,8.072555930887608,8.255749095145728,0.0454325754698294,635
PIGV,6.193096091304815e-06,0.05243016874672257,3.37950297466895,4.875,4.927430168746723,0.06924280077924416,32
ZDHHC18,1.703101425108824e-05,0.11523692601385616,2.642338813403503,6.146820539042673,6.262057465056529,0.06482927692003713,88
SFN,3.8706850570655096e-07,6.661338147750939e-16,5.8763342398543505,1.0,1.0000000000000007,0.0,2
AL034380.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
GPN2,1.2966794941169458e-05,-0.004091664598204758,2.6393105059634947,5.9168354591144885,5.912743794516284,0.0680586225841451,67
GPATCH3,1.0644383906930151e-05,-0.0004955801951194161,2.7692898769386107,5.658543577121688,5.658047996926569,0.06680514273335228,55
NUDC,6.851112551005952e-05,-0.009542117395425542,1.461025896220702,7.804982880505911,7.795440763110485,0.05359823146314003,354
KDF1,7.741370114131019e-07,-0.010499999999997955,5.183187059294405,2.0,1.989500000000002,0.07169204976841265,4
TRNP1,1.161205517119653e-06,-0.011584962500705398,4.7777219511862405,2.584962500721156,2.5733775382204507,0.06674709762555056,6
TENT5B,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SLC9A1,8.51550712554412e-06,-0.007029201208225366,2.9666599831847815,5.3685225277282065,5.361493326519981,0.06541055190129196,44
WDTC1,1.7418082756794793e-05,-0.05897463840537753,2.2914263802546238,6.350132124083414,6.291157485678037,0.06342356726378667,90
TMEM222,1.877282252676772e-05,-0.005425762141526569,2.345363336444737,6.393727275176818,6.388301513035292,0.061955092070106625,97
SYTL1,7.431715309565779e-05,0.28254097507433773,1.88894961222862,7.586061053010263,7.8686020280846005,0.05221666423243177,384
MAP3K6,4.451287815625336e-06,0.1217455374980263,3.860669361994766,4.349648912578752,4.471394450076779,0.06944582018059911,23
GPR3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
WASF2,0.000197404937910341,0.24776268449346617,1.3210867388367629,8.285468108933259,8.533230793426725,0.03409068489429332,1020
FO393419.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
BX293535.1,5.806027585598265e-07,-0.007333333333334968,5.470869131746186,1.584962500721156,1.577629167387821,0.06953496322830675,3
AHDC1,5.9995618384515405e-06,-0.008999660890531835,3.2738935067105457,4.889680181354617,4.880680520464085,0.07103329098093526,31
FGR,0.000208629924575831,0.8447024050946066,3.8770448126161594,7.714587350385235,8.559289755479842,0.03469869885250072,1078
IFI6,3.851331631780182e-05,0.9083852488051773,3.1572635575492014,6.31723301698476,7.2256182657899375,0.06083596261826179,199
AL445490.1,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
FAM76A,1.5289205975408762e-05,0.1950619328018277,2.910960582938062,5.930239292426129,6.125301225227957,0.06484947748323901,79
STX12,4.0448658846334575e-05,0.14892601159080776,2.102353537879535,7.129397469308293,7.2783234808991,0.06069011593577165,209
PPP1R8,1.2773260688316182e-05,0.10637000827465659,2.8551126732979286,5.790532187507492,5.896902195782149,0.06725649568885662,66
THEMIS2,0.00010779857883927445,0.4943248023662594,2.2286613851392443,7.673853328864638,8.168178131230897,0.045929781943573326,557
RPA2,4.7028823443345944e-05,-0.00015830841959640907,1.6604823424891824,7.436109262856137,7.4359509544365405,0.05698077334326765,243
AL512288.1,3.8706850570655096e-07,-0.003999999999999226,5.8763342398543505,1.0,0.9960000000000008,0.06311893535223174,2
XKR8,8.321972872690847e-06,0.13533560312380022,3.317670952883688,5.193706615167214,5.329042218291014,0.06623323453483909,43
EYA3,1.0063781148370326e-05,0.05252462974050065,2.923137110298605,5.53207649694564,5.584601126686141,0.06992704639155063,52
PTAFR,4.741589194905249e-05,0.6371701412067736,3.093138432986262,6.80468077228626,7.441850913493034,0.05800423733316549,245
DNAJC8,8.12843861983757e-05,0.012114424296654214,1.4020377258675694,7.933905153481924,7.9460195777785785,0.052971078299070204,420
ATP5IF1,0.00014495715538710333,0.0772859874536529,1.190723819070335,8.28752245505085,8.364808442504502,0.041539579240316496,749
AL353622.1,3.483616551358959e-06,-0.04194770277922277,3.6791096625181314,4.169925001442312,4.127977298663089,0.06843199961117971,18
SESN2,2.090169930815375e-05,0.14387194729363184,2.56763201637611,6.377527432698992,6.521399379992624,0.061722415841579885,108
MED18,2.7094795399458568e-06,-0.031964983928846724,3.9304240907990375,3.807354922057604,3.7753899381287574,0.06623907154849197,14
PHACTR4,2.825600091657822e-05,0.12916314045255195,2.2256299339703403,6.747842880708916,6.877006021161468,0.06179090309831487,146
RCC1,9.483178389810499e-06,0.10713911081454963,3.1018022167796744,5.395222344071056,5.502361454885605,0.06646266353069388,49
TRNAU1AP,2.9417206433697874e-05,-0.06250220557208497,1.942236997498823,6.984769618706743,6.922267413134658,0.061917658880816275,152
SNHG12,4.97383029832918e-05,0.09413629801591572,1.8566657521622654,7.39553121254224,7.489667510558156,0.05757723474711196,257
TAF12,3.7932713559241996e-05,-0.01563033388408197,1.8305268163460746,7.219251808378846,7.203621474494764,0.0605485479294903,196
